Product ID,name,Sales Volume,Promotion,Seasonal,price,section,price_tier,lead_time_tier,Product Position_Aisle,Product Position_End-cap,Product Position_Front of Store,season_Autumn,season_Spring,season_Summer,season_Winter,terms_jackets,terms_jeans,terms_shoes,terms_sweaters,terms_t-shirts,material_Acrylic,material_Cotton,material_Denim,material_Linen,material_Linen Blend,material_Polyester,material_Satin,material_Silk,material_Viscose,material_Wool,material_Wool Blend,in_season_flag,promo_x_position
206592,RELAXED CONTRAST INTERIOR SWEATER BURGUNDY,893,0,0,29.99,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206593,TAILORED CROPPED TEXTURED JACKET BURGUNDY,955,0,1,49.99,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206594,KNIT POCKET PUFFER JACKET GREY,1398,1,0,31.0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
206595,BOMBER JACKET BEIGE,712,0,1,89.95,0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206596,KNIT BASIC MEDIUM WEIGHT T-SHIRT NAVY,789,0,0,39.95,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206597,TAILORED KNIT PEARL SWEATER NAVY,1223,1,1,94.99,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206598,EMBROIDERED FAUX SHEARLING LINED SUEDE BOOTS NAVY,1274,1,1,17.95,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
206599,REGULAR VINTAGE EFFECT LEATHER BOMBER JACKET GREY,856,0,0,45.95,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206600,QUILTED GATHERED WAIST KNIT SWEATER,1427,1,1,54.95,1,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206601,ALPACA BLEND OPEN KNIT SWEATER SKY BLUE,728,0,0,88.99,0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206602,RELAXED STRUCTURED TWILL OVERSHIRT SAND,1279,1,1,17.95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206603,HIGH-WAIST HOODED QUILTED JACKET SKY BLUE,823,0,0,19.99,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206604,RIBBED FAUX SUEDE BOMBER JACKET SAND,966,0,0,66.99,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206605,BELTED BASIC 100% WOOL SWEATER SKY BLUE,937,0,1,19.99,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
206606,LINEN STRIPED KNIT SWEATER BURGUNDY,736,0,1,35.99,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206607,BASIC MEDIUM WEIGHT T-SHIRT OLIVE,1460,1,0,31.99,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
206608,STRIPED CROP KNIT SWEATER SAND,1024,0,0,17.99,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206609,SLIM LEATHER BIKER JACKET GREY,1421,1,1,20.95,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
206610,HIGH-WAIST SUEDE PENNY LOAFERS NAVY,1614,1,1,38.95,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206611,UTILITY PADDED CORDUROY OVERSHIRT,1490,1,1,17.0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
206612,CROPPED STRAP SANDALS,952,0,0,55.95,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206613,KNIT PADDED CORDUROY OVERSHIRT BLACK,918,0,1,22.99,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206614,STRAP SANDALS BURGUNDY,1366,1,1,38.99,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
206615,BELTED COLOR BLOCK PUFFER JACKET CHARCOAL,1651,1,0,16.0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206616,PLEATED UTILITY POCKET JACKET CHARCOAL,1529,1,0,20.95,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206617,TEXTURED SUIT JACKET BROWN,1437,1,1,44.0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206618,RELAXED CONTRAST INTERIOR SWEATER BURGUNDY,902,0,1,19.99,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
206619,UTILITY RETRO SNEAKERS BEIGE,935,0,0,50.99,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206620,PLEATED KNIT PEARL SWEATER STONE,881,0,0,39.99,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206621,STRUCTURED WOOL BLEND TEXTURED JACKET STONE,957,0,0,63.99,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206622,FAUX LEATHER BOMBER JACKET NAVY,1207,1,1,73.95,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
206623,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION,1676,1,1,40.95,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
206624,UTILITY OVERSIZED KNIT SWEATER TAUPE,1366,1,1,19.99,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
206625,SEMI-SHEER KNIT SHIRT LIMITED EDITION BEIGE,935,0,0,38.95,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206626,TAILORED SUEDE FISHERMAN SANDALS KHAKI,1486,1,1,27.95,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206627,OVERSIZED FLEECE BOMBER JACKET SAND,857,0,1,45.99,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
206628,RELAXED OVERSIZED KNIT SWEATER,920,0,0,15.95,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
206629,BELTED COLOR BLOCK PUFFER JACKET BLACK,893,0,0,25.99,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206630,POCKET DENIM OVERSHIRT WHITE,781,0,0,59.0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206631,RIBBED LIGHTWEIGHT PUFFER JACKET CHARCOAL,847,0,0,64.95,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206632,SLIM WOOL BLEND KNIT SWEATER IVORY,1646,1,0,31.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206633,OVERSIZED TASSEL LEATHER LOAFERS KHAKI,1081,1,1,112.99,0,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206634,OVERSIZED SUEDE PENNY LOAFERS BEIGE,1246,1,1,49.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
206635,PLEATED CROPPED BOMBER JACKET LIMITED EDITION,883,0,0,39.99,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206636,OVERSIZED BASIC SLIM FIT T-SHIRT BROWN,976,0,0,37.95,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206637,TAILORED CONTRAST INTERIOR SWEATER CHARCOAL,851,0,1,94.99,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206638,COLORBLOCK KNIT CROP SWEATER BROWN,828,0,1,49.95,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
206639,LINEN FAUX SUEDE BOMBER JACKET ECRU #3,1351,1,0,53.99,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206640,KNIT LONGLINE QUILTED JACKET,888,0,0,59.95,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206641,DOUBLE-BREASTED PADDED CORDUROY OVERSHIRT WHITE,895,0,0,38.0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206642,PLEATED HOODED DENIM JACKET IVORY,1576,1,1,62.99,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
206643,SLIM BAGGY BELTED JEANS KHAKI,811,0,1,39.99,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
206644,CROPPED HIKING BOOTS SAND,1717,1,0,19.95,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206645,BASIC 100% WOOL SWEATER WHITE #5,981,0,1,17.95,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206646,OVERSIZED BAGGY FIT JEANS LIMITED EDITION ECRU,1249,1,0,41.95,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206647,QUILTED OVERSIZE FIT T-SHIRT ECRU,796,0,0,78.99,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
206648,RELAXED SOFT JEWEL SWEATER IVORY,840,0,1,29.95,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
206649,REGULAR PAINT PRINT OVERSHIRT OLIVE,979,0,0,19.99,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206650,SLIM RETRO SNEAKERS OLIVE,780,0,1,29.99,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
206651,MIXED COLLAR WAXED JACKET STONE,963,0,0,29.95,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206652,EMBROIDERED CASHMERE BLEND KNIT SWEATER KHAKI,934,0,0,54.99,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206653,SATIN PRINTED DENIM OVERSHIRT WHITE,1788,1,0,25.0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
206654,PLEATED 100% LINEN OVERSHIRT OLIVE,1484,1,1,16.95,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206655,SLIM 100% FEATHER FILL PUFFER JACKET BLACK,1277,1,1,56.95,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206656,TAILORED WOOL BLEND SUIT JACKET BURGUNDY,742,0,0,69.99,1,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206657,RELAXED BASIC KNIT SWEATER KHAKI,904,0,0,28.99,1,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206658,RELAXED STRAIGHT SUIT JACKET,1431,1,0,47.99,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206659,KNIT PEARL SWEATER SAND #3,1107,0,0,24.99,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206660,KNIT FAUX SHEARLING LINED SUEDE BOOTS NAVY,1655,1,1,17.99,1,0,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
206661,RIBBED HIGH COLLAR KNIT SWEATER KHAKI,884,0,0,39.95,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206662,EMBROIDERED 100% WOOL SUIT JACKET WHITE,1655,1,0,46.99,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206663,REGULAR POCKET OVERSHIRT NAVY,822,0,0,79.99,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206664,DOUBLE-BREASTED PLAID TIE DYE OVERSHIRT BLACK,685,0,0,86.95,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
206665,SUIT JACKET BEIGE,815,0,1,25.99,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206666,RIBBED TEXTURED POCKET JACKET BURGUNDY,812,0,0,49.99,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206667,STRUCTURED MIXED COLLAR WAXED JACKET NAVY,1535,1,0,31.99,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206668,REGULAR SUEDE STRAP SANDALS WHITE,1015,0,0,54.99,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206669,RELAXED ZIPPERED JACKET IVORY,841,0,1,45.99,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
206670,QUILTED PAINT PRINT OVERSHIRT BLACK,1028,0,0,19.99,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206671,LINEN CABLE KNIT METALLIC SWEATER BURGUNDY,1002,0,0,17.95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
206672,DOUBLE-BREASTED HOODED TECHNICAL JACKET,1343,1,0,22.99,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206673,KNIT ZIPPERED JACKET WHITE,1504,1,1,28.99,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206674,MOCK NECK WOOL AND SILK BLEND KNIT TOP WHITE,1234,1,0,80.99,1,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
206675,TEXT T-SHIRT KHAKI,1196,1,1,31.99,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206676,HIGH-WAIST KNIT OPEN BACK PEARLY SWEATER KHAKI,820,0,0,59.99,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206677,STRUCTURED OVERSIZE FIT T-SHIRT BLACK,1407,1,0,28.95,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206678,SATIN FAUX SUEDE BOMBER JACKET ECRU,1328,1,1,17.99,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
206679,RIBBED ZIPPERED JACKET ECRU,795,0,0,29.99,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
206680,LINEN KNIT OPEN BACK PEARLY SWEATER,941,0,0,39.95,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206681,TAILORED ASYMMETRICAL WOOL AND SILK BLEND SWEATER ECRU,807,0,1,19.95,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
206682,RELAXED ABSTRACT PRINT T-SHIRT TAUPE,1018,0,1,31.99,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206683,PLEATED SUEDE HIGH-TOPS BROWN,893,0,0,32.95,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206684,EMBROIDERED SUEDE RUNNING SNEAKERS WHITE,799,0,1,19.99,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206685,PLEATED STRIPED CROP KNIT SWEATER CHARCOAL,717,0,0,59.99,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206686,KNIT SLIM FIT SUIT JACKET WHITE,1020,0,0,28.99,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206687,REGULAR MULTICOLOR SNEAKERS WHITE,1045,0,0,42.95,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206688,SUEDE JACKET ECRU,968,0,0,15.99,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206689,BELTED TEXTURED JACKET BROWN,1345,1,0,65.99,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206690,LINEN STRAP SANDALS OLIVE,693,0,1,69.99,0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
206691,OVERSIZED GATHERED WAIST KNIT SWEATER CHARCOAL,1432,1,1,67.0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
206692,SATIN REVERSIBLE PLAID OVERSHIRT CHARCOAL,796,0,0,29.95,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206693,OVERSIZED BOUCLÉ TEXTURED JACKET,1460,1,1,36.95,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206694,EMBROIDERED SUEDE HIGH-TOPS IVORY,1446,1,1,46.99,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
206695,STRETCH CONTRASTING PATCHES HOODED JACKET BROWN,1061,0,0,28.99,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206696,TEXTURED RIPPED STRAIGHT FIT JEANS BROWN,1013,0,0,43.95,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206697,REGULAR JACQUARD DENIM JACKET STONE,764,0,0,69.99,1,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206698,TAILORED MIXED COLLAR WAXED JACKET SAND,1511,1,1,44.95,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
206699,TAILORED CROPPED WASHED T-SHIRT SAND,823,0,1,19.95,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206700,SUEDE SNEAKERS WHITE,1445,1,0,17.99,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206701,BELTED HOUNDSTOOTH SUIT JACKET ECRU,925,0,1,19.99,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206702,100% FEATHER FILL PUFFER JACKET SAND,1337,1,1,13.99,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206703,HIGH-WAIST FAUX FUR JEWEL SWEATER NAVY,794,0,0,76.99,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206704,PLEATED RIBBED KNIT T-SHIRT WHITE,1481,1,1,68.99,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
206705,EMBROIDERED CABLE KNIT METALLIC SWEATER OLIVE,718,0,1,99.99,1,3,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206706,SLIM SUIT JACKET IN 100% LINEN CHARCOAL,771,0,1,35.99,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206707,SATIN GEOMETRIC JACQUARD OVERSHIRT,950,0,1,22.99,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
206708,EMBROIDERED KNIT SWEATER WITH PIPING ECRU,1419,1,0,13.95,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206709,UTILITY FAUX SUEDE OVERSHIRT,1337,1,0,23.0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
206710,CROPPED BOMBER JACKET CHARCOAL,799,0,1,22.99,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
206711,ABSTRACT PRINT T-SHIRT CHARCOAL,1615,1,1,18.95,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206712,REGULAR TUXEDO JACKET WHITE,904,0,0,25.0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206713,STRUCTURED ABSTRACT PRINT KNIT T-SHIRT BLACK,967,0,1,21.99,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
206714,SATIN HOODED DENIM JACKET GREY,898,0,1,52.95,1,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206715,SLIM SUEDE RUNNING SNEAKERS IVORY,1425,1,1,40.99,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206716,BELTED LIGHTWEIGHT BOMBER JACKET BEIGE,835,0,1,25.99,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
206717,QUILTED CROPPED LEATHER JACKET IVORY,1038,0,1,38.99,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
206718,QUILTED WASHED EFFECT BOMBER JACKET,939,0,1,55.99,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
206719,EMBROIDERED TEXT T-SHIRT CHARCOAL,1334,1,1,79.99,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206720,HOODED DENIM JACKET GREY,872,0,0,49.99,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206721,CONTRASTING COLLAR JACKET BROWN,936,0,0,19.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206722,CROPPED LEATHER JACKET IVORY,1279,1,0,51.99,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206723,TEXTURED CROPPED BOMBER JACKET LIMITED EDITION NAVY,786,0,1,59.99,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
206724,PLEATED MULTIPIECE SNEAKERS KHAKI #4,892,0,1,25.99,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
206725,SLIM BASIC MEDIUM WEIGHT T-SHIRT,1049,0,0,32.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206726,TAILORED DENIM BOMBER JACKET BLACK,1120,1,0,46.95,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206727,LINEN UTILITY POCKET JACKET OLIVE,1136,0,0,31.99,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206728,HIGH-WAIST RETRO RUNNING SNEAKERS KHAKI,858,0,0,35.99,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206729,UTILITY FAUX LEATHER BOMBER JACKET TAUPE,836,0,1,77.99,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
206730,DOUBLE-BREASTED TEXTURED SWEATER BURGUNDY,1690,1,1,15.99,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
206731,CROPPED PLEATED WIDE FIT JEANS TAUPE,844,0,0,29.99,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206732,STRETCH FINE KNIT CROP SWEATER,914,0,0,65.99,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206733,STRETCH GATHERED WAIST KNIT SWEATER BROWN,1558,1,1,40.95,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
206734,TEXTURED POCKET JACKET STONE,610,0,0,89.95,0,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206735,FAUX FUR JEWEL SWEATER IVORY,738,0,0,59.95,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
